source,period_d,duration_h,depth_ppm,snr,planet_radius_re,stellar_teff_k,stellar_logg,stellar_radius_rs,label,is_candidate,raw_disposition
K2,5.351403,,,,1.22263837,5741.0,4.36,0.922706,1.0,0,CONFIRMED
K2,5.35117,,,,1.9,5730.0,4.15,1.23,1.0,0,CONFIRMED
K2,5.35232,,,,1.184,5832.0,4.43,0.884,1.0,0,CONFIRMED
K2,5.3518,,,,1.82,5775.0,,1.25,1.0,0,CONFIRMED
K2,5.35185,,,,1.41,,,1.275,1.0,0,CONFIRMED
K2,5.3518,,,,1.82,5775.0,4.25,1.25,1.0,0,CONFIRMED
K2,15.6805,,,,,5775.0,,1.25,1.0,0,CONFIRMED
K2,15.6785,,,,,5775.0,4.25,1.25,1.0,0,CONFIRMED
K2,5.817649,,,,12.55,,,1.288,1.0,0,CONFIRMED
K2,5.817685,,,,12.14,5660.0,4.27,1.24,1.0,0,CONFIRMED
K2,5.8176015,,,,,5627.0,4.4,1.047,1.0,0,CONFIRMED
K2,5.817608,,,,10.42437,5627.0,4.4,1.047,1.0,0,CONFIRMED
K2,5.817681,,,,12.5,,,1.33,1.0,0,CONFIRMED
K2,5.8176452,,,,11.6459,5633.4,4.27,1.22,1.0,0,CONFIRMED
K2,11.39109,,,,10.558878,5027.0,4.481,0.828,1.0,0,CONFIRMED
K2,11.3909311,,,,10.44677001,4920.0,4.542,0.824,1.0,0,CONFIRMED
K2,11.3909344,,,,10.88,5039.0,4.51,0.87,1.0,0,CONFIRMED
K2,11.39096852897,,,,11.19847412,5027.0,4.51935,0.875936,1.0,0,CONFIRMED
K2,11.391,,,,,4913.0,4.46161,0.875936,1.0,0,CONFIRMED
K2,11.38576954,,,,,4913.0,4.46161,0.875936,1.0,0,CONFIRMED
K2,11.390955,,,,10.71,,,0.854,1.0,0,CONFIRMED
K2,11.391432,,,,11.1,,,0.9,1.0,0,CONFIRMED
K2,11.390931,,,,10.59248676,4899.0,4.534,0.832,1.0,0,CONFIRMED
K2,11.391013,,,,10.67,5044.0,4.54,0.84,1.0,0,CONFIRMED
K2,20.2729914,,,,11.80305668,5870.0,4.538,0.855,1.0,0,CONFIRMED
K2,20.272,,,,,5742.0,4.58473,0.85554,1.0,0,CONFIRMED
K2,20.272602,,,,11.5,,,0.86,1.0,0,CONFIRMED
K2,20.272615,,,,12.06,5657.0,4.53,0.88,1.0,0,CONFIRMED
K2,20.272992,,,,,,,,1.0,0,CONFIRMED
K2,20.2730282,,,,10.4386,5742.0,4.58473,0.86,1.0,0,CONFIRMED
K2,20.273017,,,,,5657.0,4.53,0.88,1.0,0,CONFIRMED
K2,20.27362337,,,,,5742.0,4.58473,0.85554,1.0,0,CONFIRMED
K2,20.2729861,,,,,5560.0,4.461,0.881,1.0,0,CONFIRMED
K2,20.273034,,,,12.498035,5560.0,4.461,0.881,1.0,0,CONFIRMED
K2,20.27285,,,,11.55,,,0.831,1.0,0,CONFIRMED
K2,4.6556782,,,,0.814,4264.0,,0.66,1.0,0,CONFIRMED
K2,4.654879,,,,,4348.35,,0.6694,1.0,0,CONFIRMED
K2,4.655411,,,,0.69,4348.35,,0.6694,1.0,0,CONFIRMED
K2,4.655335,,,,0.71889232,4547.0,4.64,0.687426,1.0,0,CONFIRMED
K2,1.291563,,,,2.03,3676.0,4.747,0.513,1.0,0,CONFIRMED
K2,1.291505,,,,1.96,3842.12,,0.491598,1.0,0,CONFIRMED
K2,1.291651,,,,2.1,,,0.52,1.0,0,CONFIRMED
K2,1.29160335703,,,,2.45117748,3689.0,4.72452,0.514745,1.0,0,CONFIRMED
K2,1.292,,,,,3689.0,4.72452,0.514745,1.0,0,CONFIRMED
K2,1.2916,,,,2.03,3778.0,4.75,0.51,1.0,0,CONFIRMED
K2,1.291626,,,,,3689.0,4.72452,0.514745,1.0,0,CONFIRMED
K2,1.291605,,,,1.74,,,0.4,1.0,0,CONFIRMED
K2,5.443984,,,,2.1,,,0.52,1.0,0,CONFIRMED
K2,5.44425,,,,1.75,,,0.4,1.0,0,CONFIRMED
K2,5.44482,,,,2.03,3842.12,,0.491598,1.0,0,CONFIRMED
K2,5.44425,,,,1.94,3676.0,4.747,0.513,1.0,0,CONFIRMED
K2,5.444017,,,,2.06,3778.0,4.75,0.51,1.0,0,CONFIRMED
K2,50.9254,,,,2.48,,,0.702,1.0,0,CONFIRMED
K2,50.92092,,,,2.54,4726.29,,0.734626,1.0,0,CONFIRMED
K2,7.728,,,,,4525.0,4.55183,0.739177,1.0,0,CONFIRMED
K2,7.727283,,,,2.53,4740.0,4.62,0.71,1.0,0,CONFIRMED
K2,7.727574,,,,2.6,,,0.71,1.0,0,CONFIRMED
K2,7.72651124,,,,,4525.0,4.55183,0.739177,1.0,0,CONFIRMED
K2,7.728578,,,,2.29,4752.8,,0.679343,1.0,0,CONFIRMED
K2,7.7285,,,,2.16,,,0.589,1.0,0,CONFIRMED
K2,8.2824161,,,,2.14,5615.0,,0.92,1.0,0,CONFIRMED
K2,8.28246,,,,2.44,5672.0,,1.117,1.0,0,CONFIRMED
K2,8.28176,,,,2.72,6177.0,4.28,1.31,1.0,0,CONFIRMED
K2,8.28192,,,,2.48,,,1.084,1.0,0,CONFIRMED
K2,8.282455,,,,2.18823473,5663.0,4.3,1.005112,1.0,0,CONFIRMED
K2,8.28212,,,,2.33,5800.0,,1.01,1.0,0,CONFIRMED
K2,5.185972,,,,,4664.8,4.68264,0.649127,1.0,0,CONFIRMED
K2,5.185743,,,,7.7,,,0.71,1.0,0,CONFIRMED
K2,5.1857539,,,,7.52,4690.0,4.63,0.67,1.0,0,CONFIRMED
K2,5.185759,,,,7.64369371,4695.0,4.68,0.686484,1.0,0,CONFIRMED
K2,5.185761,,,,7.5,4551.0,4.63,0.68,1.0,0,CONFIRMED
K2,5.185754,,,,9.12,4471.38,,0.768,1.0,0,CONFIRMED
K2,5.185758,,,,7.44,,,0.637,1.0,0,CONFIRMED
K2,5.1857532,,,,,4471.38,,0.768,1.0,0,CONFIRMED
K2,5.185768,,,,7.50399,4664.8,4.68,0.65,1.0,0,CONFIRMED
K2,5.185738,,,,7.16,4526.0,4.63,0.675,1.0,0,CONFIRMED
K2,5.186,,,,,4664.8,4.68264,0.649127,1.0,0,CONFIRMED
K2,2.2193023,,,,1.16,4009.0,4.69,0.59,1.0,0,CONFIRMED
K2,2.219405,,,,1.28,3993.36,,0.590802,1.0,0,CONFIRMED
K2,2.219368,,,,1.17,,,0.532,1.0,0,CONFIRMED
K2,2.219225,,,,1.3,,,0.63,1.0,0,CONFIRMED
K2,2.219282,,,,1.21,4027.0,4.68,0.6,1.0,0,CONFIRMED
K2,2.219315,,,,1.22,3903.0,4.677,0.612,1.0,0,CONFIRMED
K2,2.21944122,,,,,3807.0,4.63951,0.613895,1.0,0,CONFIRMED
K2,2.219,,,,,3807.0,4.63951,0.613895,1.0,0,CONFIRMED
K2,30.951524,,,,2.76,4035.0,4.69,0.59,1.0,0,CONFIRMED
K2,30.954222,,,,2.5,4040.0,4.671,0.598,1.0,0,CONFIRMED
K2,30.956763,,,,2.65,4075.67,,0.571015,1.0,0,CONFIRMED
K2,30.952606,,,,3.0,,,0.64,1.0,0,CONFIRMED
K2,30.954,,,,3.07,,,0.637,1.0,0,CONFIRMED
K2,30.96028326,,,,,3856.0,4.64359,0.609039,1.0,0,CONFIRMED
K2,30.953,,,,,3856.0,4.64359,0.609039,1.0,0,CONFIRMED
K2,30.9542,,,,2.66,3880.0,4.686,0.592,1.0,0,CONFIRMED
K2,6.413718,,,,2.6,,,0.35,1.0,0,CONFIRMED
K2,6.413651,,,,2.9,3570.0,4.858,0.388,1.0,0,CONFIRMED
K2,6.414008,,,,2.9,3620.0,4.863,0.394,1.0,0,CONFIRMED
K2,6.413766,,,,3.03,3560.0,4.85,0.41,1.0,0,CONFIRMED
K2,6.41362,,,,2.36,,,0.299,1.0,0,CONFIRMED
K2,6.413539,,,,2.64,3560.7,,0.344292,1.0,0,CONFIRMED
K2,6.414,,,,,3471.0,4.81805,0.4094,1.0,0,CONFIRMED
K2,21.750264,,,,2.18,3654.47,,0.402049,1.0,0,CONFIRMED
K2,7.385655,,,,1.97,4339.0,4.66,0.65,1.0,0,CONFIRMED
K2,7.38795716,,,,,4259.0,4.61109,0.668695,1.0,0,CONFIRMED
K2,7.385453,,,,2.0,,,0.66,1.0,0,CONFIRMED
K2,7.38711,,,,1.92,,,0.625,1.0,0,CONFIRMED
K2,7.387,,,,,4259.0,4.61109,0.668695,1.0,0,CONFIRMED
K2,7.387073,,,,1.84,4367.83,,0.62115,1.0,0,CONFIRMED
K2,7.387066,,,,1.79540442,4396.0,4.73,0.588892,1.0,0,CONFIRMED
K2,3.588165,,,,8.66,4387.84,,0.676994,1.0,0,CONFIRMED
K2,3.588,,,,,5036.0,4.37983,0.980071,1.0,0,CONFIRMED
K2,3.588163,,,,8.37,4575.0,4.65,0.66,1.0,0,CONFIRMED
K2,3.588162,,,,12.72,,,0.982,1.0,0,CONFIRMED
K2,3.588158,,,,9.1,,,0.75,1.0,0,CONFIRMED
K2,3.5868547125,,,,11.43763082,5036.0,4.37983,0.980071,1.0,0,CONFIRMED
K2,5.675814,,,,1.20312295,4621.0,4.7,0.650657,1.0,0,CONFIRMED
K2,5.675819,,,,1.42,4469.51,,0.777569,1.0,0,CONFIRMED
K2,5.67556,,,,1.117,,,0.578,1.0,0,CONFIRMED
K2,8.239493,,,,1.04,3459.09,,0.36001,1.0,0,CONFIRMED
K2,8.23981,,,,0.661,,,0.215,1.0,0,CONFIRMED
K2,39.91488,,,,1.89,5698.0,,0.78,1.0,0,CONFIRMED
K2,40.062771,,,,2.29,5508.0,,0.88,1.0,0,CONFIRMED
K2,40.0603,,,,2.7,5727.0,4.33,1.09,1.0,0,CONFIRMED
K2,2.49412,,,,1.25,4356.47,,0.744261,1.0,0,CONFIRMED
K2,2.494206,,,,1.22,,,0.663,1.0,0,CONFIRMED
K2,2.494161,,,,1.06180894,4528.0,4.62,0.64361,1.0,0,CONFIRMED
K2,0.3693038,,,,1.81,5200.0,4.62,0.81,1.0,0,CONFIRMED
K2,0.36930571984,,,,2.13418186,5129.0,4.61786,0.755722,1.0,0,CONFIRMED
K2,0.369311,,,,1.76156914,5113.0,4.5,0.765322,1.0,0,CONFIRMED
K2,0.36931,,,,1.7,5245.0,4.61,0.75,1.0,0,CONFIRMED
K2,0.3693038,,,,1.69,5120.0,,0.7595,1.0,0,CONFIRMED
K2,0.369311,,,,1.5,5200.0,4.6,0.81,1.0,0,CONFIRMED
K2,0.369,,,,1.651,5200.0,4.62,0.744,1.0,0,CONFIRMED
K2,9.1708,,,,12.206601,4878.0,3.35,4.11,1.0,0,CONFIRMED
K2,9.173866,,,,6.86473931,5035.0,3.8,2.162531,1.0,0,CONFIRMED
K2,9.1720535,,,,9.02881,4933.0,4.438,3.79,1.0,0,CONFIRMED
K2,9.1751,,,,14.5717,4840.0,3.297,3.85,1.0,0,CONFIRMED
K2,,,,,14.5717,,,3.85,1.0,0,CONFIRMED
K2,9.172616,,,,,4840.0,3.297,3.85,1.0,0,CONFIRMED
K2,3.07133,,,,1.34,3655.0,,0.455,1.0,0,CONFIRMED
K2,3.0712,,,,1.31,3655.0,,0.47,1.0,0,CONFIRMED
K2,4.8682,,,,1.48,3655.0,,0.47,1.0,0,CONFIRMED
K2,4.86784,,,,1.603,3655.0,,0.455,1.0,0,CONFIRMED
K2,11.0234,,,,2.02,3655.0,,0.47,1.0,0,CONFIRMED
K2,11.02454,,,,2.003,3655.0,,0.455,1.0,0,CONFIRMED
K2,11.0248821,,,,2.46843,3798.0,4.77,0.46,1.0,0,CONFIRMED
K2,26.5841,,,,1.73,3655.0,,0.455,1.0,0,CONFIRMED
K2,7.9752,,,,1.014,4500.0,4.68,0.677,1.0,0,CONFIRMED
K2,7.975292,,,,0.99,4499.0,4.66,0.66,1.0,0,CONFIRMED
K2,7.9757,,,,1.05,4359.0,4.537,0.723,1.0,0,CONFIRMED
K2,17.3070631,,,,3.7275,4230.6,4.48,0.77,1.0,0,CONFIRMED
K2,17.307137,,,,2.91,4499.0,4.66,0.66,1.0,0,CONFIRMED
K2,17.307013,,,,,4364.0,4.63,0.71,1.0,0,CONFIRMED
K2,17.30681,,,,3.14,4359.0,4.537,0.723,1.0,0,CONFIRMED
K2,17.3077,,,,3.03,4364.0,4.63,0.71,1.0,0,CONFIRMED
K2,17.30713,,,,3.0,4500.0,4.68,0.677,1.0,0,CONFIRMED
K2,25.575,,,,1.565,4500.0,4.68,0.677,1.0,0,CONFIRMED
K2,25.5715,,,,1.55,4359.0,4.537,0.723,1.0,0,CONFIRMED
K2,25.575065,,,,1.45,4499.0,4.66,0.66,1.0,0,CONFIRMED
K2,0.179715,,,,0.89,3492.0,4.815,0.442,1.0,0,CONFIRMED
K2,0.179719,,,,0.64,3697.0,5.0,0.29,1.0,0,CONFIRMED
K2,2.35321,,,,1.49,5283.0,4.538,0.839,1.0,0,CONFIRMED
K2,2.35322,,,,1.57,5378.0,4.59,0.86,1.0,0,CONFIRMED
K2,2.35309,,,,1.51,5356.3,4.54,0.863,1.0,0,CONFIRMED
K2,3.56004,,,,2.299,5356.3,4.54,0.863,1.0,0,CONFIRMED
K2,3.55987,,,,2.52,5378.0,4.59,0.86,1.0,0,CONFIRMED
K2,3.56015,,,,2.26,5283.0,4.538,0.839,1.0,0,CONFIRMED
K2,5.40478,,,,2.66,5378.0,4.59,0.86,1.0,0,CONFIRMED
K2,5.40484,,,,2.46,5283.0,4.538,0.839,1.0,0,CONFIRMED
K2,5.40479,,,,2.39,5356.3,4.54,0.863,1.0,0,CONFIRMED
K2,8.2616616,,,,3.30997,5281.0,4.53,0.86,1.0,0,CONFIRMED
K2,8.26146,,,,3.39,5356.3,4.54,0.863,1.0,0,CONFIRMED
K2,8.26144,,,,3.29,5378.0,4.59,0.86,1.0,0,CONFIRMED
K2,8.26147,,,,3.11,5283.0,4.538,0.839,1.0,0,CONFIRMED
K2,12.75758,,,,2.904,5356.3,4.54,0.863,1.0,0,CONFIRMED
K2,12.75758,,,,2.73,5283.0,4.538,0.839,1.0,0,CONFIRMED
K2,12.75759,,,,2.81,5378.0,4.59,0.86,1.0,0,CONFIRMED
K2,41.96645,,,,3.18,5283.0,4.538,0.839,1.0,0,CONFIRMED
K2,41.96797,,,,3.013,5356.3,4.54,0.863,1.0,0,CONFIRMED
K2,28.382206,,,,9.5,,,0.93,1.0,0,CONFIRMED
K2,28.382071,,,,9.26802368,5425.0,4.66,0.872288,1.0,0,CONFIRMED
K2,28.380619,,,,9.11,5370.0,4.54,0.88,1.0,0,CONFIRMED
K2,28.38246,,,,9.62,,,0.913,1.0,0,CONFIRMED
K2,28.38236,,,,9.056872,5340.0,4.5,0.862,1.0,0,CONFIRMED
K2,8.36926,,,,4.48,3866.0,4.891,0.386,1.0,0,CONFIRMED
K2,8.368791,,,,7.49,3970.42,,0.623332,1.0,0,CONFIRMED
K2,8.36779,,,,8.51,,,0.708,1.0,0,CONFIRMED
K2,8.36802,,,,4.81,3789.0,,0.45,1.0,0,CONFIRMED
K2,8.3688168,,,,6.65,3879.0,,0.56,1.0,0,CONFIRMED
K2,6.5693,,,,12.273855,5654.0,4.452,0.987,1.0,0,CONFIRMED
K2,6.569188,,,,13.56286665,5585.0,4.4,1.06,1.0,0,CONFIRMED
K2,6.56918,,,,12.25,5705.0,4.45,0.99,1.0,0,CONFIRMED
K2,6.5692045,,,,,5654.0,4.452,0.987,1.0,0,CONFIRMED
K2,6.569213,,,,13.04635343,5637.0,4.33,1.047599,1.0,0,CONFIRMED
K2,0.2803244,,,,1.51,4570.0,,0.681,1.0,0,CONFIRMED
K2,0.2803226,,,,1.54,4373.0,4.584,0.674,1.0,0,CONFIRMED
K2,0.28,,,,1.493,4599.0,4.62,0.6862,1.0,0,CONFIRMED
K2,0.2803244,,,,1.51,4599.0,4.62,0.681,1.0,0,CONFIRMED
K2,0.2803246,,,,1.64829,4477.0,4.56,0.72,1.0,0,CONFIRMED
K2,7.7485,,,,7.0,4599.0,4.62,0.681,1.0,0,CONFIRMED
K2,7.7485,,,,7.0,4570.0,,0.681,1.0,0,CONFIRMED
K2,2.643528,,,,1.47,,,0.226,1.0,0,CONFIRMED
K2,2.644646,,,,2.2,3385.0,4.906,0.35,1.0,0,CONFIRMED
K2,2.644259,,,,1.38,,,0.225,1.0,0,CONFIRMED
K2,2.6698,,,,2.25,3385.0,4.906,0.35,1.0,0,CONFIRMED
K2,2.6446,,,,2.05,3385.0,,0.33,1.0,0,CONFIRMED
K2,2.644661,,,,2.15,3398.0,4.92,0.33,1.0,0,CONFIRMED
K2,2.644845,,,,10.7,,,0.5,1.0,0,CONFIRMED
K2,2.645,,,,,3359.0,4.8983,0.325729,1.0,0,CONFIRMED
K2,2.64484,,,,1.83,3359.0,4.8983,0.325729,1.0,0,CONFIRMED
K2,4.00498,,,,2.19,3385.0,,0.33,1.0,0,CONFIRMED
K2,3.9663,,,,2.59,3385.0,4.906,0.35,1.0,0,CONFIRMED
K2,0.961939,,,,1.47286006,3690.0,4.665,0.578,1.0,0,CONFIRMED
K2,0.961917,,,,1.38,3672.0,4.72,0.554,1.0,0,CONFIRMED
K2,0.961916,,,,0.82,,,0.311,1.0,0,CONFIRMED
K2,0.961918,,,,0.73,3775.0,5.0,0.31,1.0,0,CONFIRMED
K2,4.38395,,,,1.33,4079.0,4.653,0.632,1.0,0,CONFIRMED
K2,4.38393,,,,0.701,,,0.371,1.0,0,CONFIRMED
K2,6.9226,,,,1.73,4079.0,4.653,0.632,1.0,0,CONFIRMED
K2,6.92251,,,,0.9,,,0.371,1.0,0,CONFIRMED
K2,9.75833,,,,0.88,,,0.371,1.0,0,CONFIRMED
K2,9.7579,,,,1.64,4079.0,4.653,0.632,1.0,0,CONFIRMED
K2,11.332,,,,1.64,3745.0,4.707,0.568,1.0,0,CONFIRMED
K2,11.8104,,,,2.48,5131.0,,0.68,1.0,0,CONFIRMED
K2,11.808398,,,,3.1,4992.0,,0.76,1.0,0,CONFIRMED
K2,11.81004,,,,3.08,,,0.8,1.0,0,CONFIRMED
K2,11.8097,,,,2.84,5314.0,4.571,0.78,1.0,0,CONFIRMED
K2,10.59357,,,,2.0,3499.0,4.822,0.436,1.0,0,CONFIRMED
K2,10.59366,,,,1.71,,,0.36,1.0,0,CONFIRMED
K2,3.83553,,,,1.054,,,0.321,1.0,0,CONFIRMED
K2,3.835376,,,,1.5,,,0.45,1.0,0,CONFIRMED
K2,3.835592,,,,1.35,3585.0,4.82,0.429,1.0,0,CONFIRMED
K2,3.835476,,,,1.49,3695.0,4.8,0.45,1.0,0,CONFIRMED
K2,32.6527,,,,2.81,3940.0,4.657,0.631,1.0,0,CONFIRMED
K2,32.6479,,,,2.29,4044.0,4.67,0.61,1.0,0,CONFIRMED
K2,7.51574,,,,2.0,3845.0,4.73,0.53,1.0,0,CONFIRMED
K2,7.51554,,,,2.0,3720.0,4.761,0.495,1.0,0,CONFIRMED
K2,3.67635,,,,2.23,3978.0,4.645,0.649,1.0,0,CONFIRMED
K2,3.67626,,,,1.99,4097.0,4.65,0.63,1.0,0,CONFIRMED
K2,7.95486,,,,2.07,4097.0,4.65,0.63,1.0,0,CONFIRMED
K2,7.95478,,,,2.1,3978.0,4.645,0.649,1.0,0,CONFIRMED
K2,6.342,,,,1.8,4258.0,4.6,0.58,1.0,0,CONFIRMED
K2,6.34365,,,,1.55,3919.0,4.732,0.526,1.0,0,CONFIRMED
K2,13.853487,,,,,3919.0,4.732,0.526,1.0,0,CONFIRMED
K2,13.85,,,,2.6,4258.0,4.6,0.58,1.0,0,CONFIRMED
K2,13.85327454047,,,,2.2098839,3893.47,4.58272,0.655766,1.0,0,CONFIRMED
K2,13.85402,,,,1.95,3919.0,4.732,0.526,1.0,0,CONFIRMED
K2,40.718,,,,1.9,4258.0,4.6,0.58,1.0,0,CONFIRMED
K2,40.6835,,,,1.64,3919.0,4.732,0.526,1.0,0,CONFIRMED
K2,0.813149,,,,1.14414279,4460.0,4.68,0.615543,1.0,0,CONFIRMED
K2,0.81314,,,,1.15,4597.0,4.62,0.66,1.0,0,CONFIRMED
K2,0.813143,,,,1.1,4460.0,4.7,0.62,1.0,0,CONFIRMED
K2,0.365257,,,,1.05548088,5456.0,4.55,0.875749,1.0,0,CONFIRMED
K2,0.365261,,,,1.0,5456.0,4.5,0.88,1.0,0,CONFIRMED
K2,0.3652575,,,,0.935,5334.0,4.45,0.86,1.0,0,CONFIRMED
K2,10.062106,,,,2.63456976,5489.0,4.46,0.892097,1.0,0,CONFIRMED
K2,10.06049,,,,2.64,5503.0,4.45,0.95,1.0,0,CONFIRMED
K2,5.90279,,,,1.28,5503.0,4.45,0.95,1.0,0,CONFIRMED
K2,12.42205,,,,2.26,5425.0,4.56,0.83,1.0,0,CONFIRMED
K2,12.421078,,,,2.20753881,5419.0,4.57,0.829915,1.0,0,CONFIRMED
K2,7.62117,,,,1.87,,,0.544,1.0,0,CONFIRMED
K2,7.6196574,,,,2.39,4620.0,,0.71,1.0,0,CONFIRMED
K2,7.6188,,,,2.02,4742.0,4.51,0.66,1.0,0,CONFIRMED
K2,7.61856,,,,1.96,4800.0,4.629,0.67,1.0,0,CONFIRMED
K2,7.62067,,,,2.13,4761.0,,0.64,1.0,0,CONFIRMED
K2,19.07536,,,,2.14,4761.0,,0.64,1.0,0,CONFIRMED
K2,19.077,,,,2.19,4800.0,4.629,0.67,1.0,0,CONFIRMED
K2,19.0702,,,,1.84,,,0.544,1.0,0,CONFIRMED
K2,19.07863,,,,2.54,4742.0,4.51,0.66,1.0,0,CONFIRMED
K2,19.07454,,,,2.58,4620.0,,0.71,1.0,0,CONFIRMED
K2,3.705871,,,,3.17824034,5649.0,4.61,0.913754,1.0,0,CONFIRMED
K2,9.283188,,,,6.11721229,4972.0,3.63,2.568173,1.0,0,CONFIRMED
K2,9.45889,,,,1.44,4842.0,4.63,0.69,1.0,0,CONFIRMED
K2,9.457747,,,,1.48630496,4885.0,4.71,0.725626,1.0,0,CONFIRMED
K2,6.673117,,,,2.46610713,4937.0,4.71,0.762201,1.0,0,CONFIRMED
K2,17.355066,,,,3.24925008,5791.0,3.81,2.196069,1.0,0,CONFIRMED
K2,17.355681,,,,1.81,5894.0,,1.06,1.0,0,CONFIRMED
K2,17.3678,,,,1.93,,,1.27,1.0,0,CONFIRMED
K2,2.354992,,,,1.27443657,5185.0,4.46,0.803827,1.0,0,CONFIRMED
K2,4.382745,,,,1.55409035,5185.0,4.46,0.803827,1.0,0,CONFIRMED
K2,14.06660140645,,,,3.19087767,5141.67,4.53051,0.837606,1.0,0,CONFIRMED
K2,14.101361,,,,2.64809498,5185.0,4.46,0.803827,1.0,0,CONFIRMED
K2,8.527219,,,,1.82322896,5922.0,4.24,1.196219,1.0,0,CONFIRMED
K2,8.52695,,,,2.19,5960.0,4.09,1.61,1.0,0,CONFIRMED
K2,9.97748,,,,2.3,6011.0,,1.494,1.0,0,CONFIRMED
K2,9.9785275,,,,2.34,5908.0,3.88,1.499,1.0,0,CONFIRMED
K2,9.975403,,,,2.13,6063.0,,1.18,1.0,0,CONFIRMED
K2,9.978541,,,,2.36509493,6310.0,4.122,1.499,1.0,0,CONFIRMED
K2,9.9783319274,,,,2.05153324,6073.5,4.1,1.47131,1.0,0,CONFIRMED
K2,9.977481,,,,2.8191657,5908.0,3.88,1.829853,1.0,0,CONFIRMED
K2,9.97857,,,,2.2642141,6141.0,4.236,1.46,1.0,0,CONFIRMED
K2,15.8523,,,,2.19,,,0.904,1.0,0,CONFIRMED
K2,15.85412,,,,2.34,5495.0,,0.88,1.0,0,CONFIRMED
K2,15.853989,,,,2.14446231,5554.0,4.46,0.874211,1.0,0,CONFIRMED
K2,15.8523,,,,1.86,5502.7,,0.83,1.0,0,CONFIRMED
K2,6.37961,,,,1.41,5347.0,,0.83,1.0,0,CONFIRMED
K2,6.380803,,,,1.27328671,5548.0,4.56,0.919053,1.0,0,CONFIRMED
K2,6.38092,,,,1.341,,,0.981,1.0,0,CONFIRMED
K2,17.968216,,,,2.15,4151.0,,0.63,1.0,0,CONFIRMED
K2,17.96753,,,,2.23,4320.0,,0.66,1.0,0,CONFIRMED
K2,17.96832,,,,1.78,,,0.556,1.0,0,CONFIRMED
K2,17.969029,,,,2.03,4118.41,,0.626014,1.0,0,CONFIRMED
K2,17.969079,,,,1.94750799,4382.0,4.71,0.600869,1.0,0,CONFIRMED
K2,17.9654,,,,1.53,4102.0,4.798,0.478,1.0,0,CONFIRMED
K2,7.5767206,,,,1.5,5749.0,,0.98,1.0,0,CONFIRMED
K2,7.576544,,,,1.41817537,5748.0,4.34,0.981614,1.0,0,CONFIRMED
K2,7.5734,,,,1.62,,,1.0849,1.0,0,CONFIRMED
K2,12.400731,,,,1.92,5749.0,,0.98,1.0,0,CONFIRMED
K2,12.3988,,,,2.01,,,1.0849,1.0,0,CONFIRMED
K2,12.400047,,,,1.8017647,5748.0,4.34,0.981614,1.0,0,CONFIRMED
K2,5.628466,,,,2.68657205,5250.0,3.95,1.717458,1.0,0,CONFIRMED
K2,5.6228,,,,3.71,,,2.378,1.0,0,CONFIRMED
K2,5.6315915,,,,1.23,5032.0,,0.77,1.0,0,CONFIRMED
K2,14.3181,,,,1.69,,,0.824,1.0,0,CONFIRMED
K2,14.316941,,,,1.66608079,5569.0,4.61,0.868889,1.0,0,CONFIRMED
K2,14.317001,,,,1.8,5449.0,,0.86,1.0,0,CONFIRMED
K2,29.626,,,,,5547.0,4.56104,0.857949,1.0,0,CONFIRMED
K2,29.626402,,,,3.41,5449.0,,0.86,1.0,0,CONFIRMED
K2,29.6245,,,,3.02,,,0.824,1.0,0,CONFIRMED
K2,29.62682,,,,3.20569097,5569.0,4.61,0.868889,1.0,0,CONFIRMED
K2,5.868699,,,,1.60826194,5580.0,4.52,0.843154,1.0,0,CONFIRMED
K2,5.86639571,,,,,5573.35,4.42959,1.00118,1.0,0,CONFIRMED
K2,19.56204579364,,,,3.28708684,4246.8,4.5,0.758892,1.0,0,CONFIRMED
K2,19.564,,,,2.59,4581.0,4.645,0.673,1.0,0,CONFIRMED
K2,19.56325,,,,2.59,4246.81,4.49725,0.758892,1.0,0,CONFIRMED
K2,19.5661401,,,,,4246.81,4.49725,0.758892,1.0,0,CONFIRMED
K2,19.562743,,,,2.49179901,4500.0,4.62,0.63908,1.0,0,CONFIRMED
K2,19.56236,,,,2.78,,,0.669,1.0,0,CONFIRMED
K2,19.562307,,,,2.6,4455.0,4.625,0.676,1.0,0,CONFIRMED
K2,9.525988,,,,2.03803688,5909.0,4.11,1.420038,1.0,0,CONFIRMED
K2,5.32944,,,,1.55,,,0.911,1.0,0,CONFIRMED
K2,5.329439,,,,1.49090097,5428.0,4.63,0.86416,1.0,0,CONFIRMED
K2,14.155185,,,,2.1162048,6063.0,4.38,1.213565,1.0,0,CONFIRMED
K2,8.747818,,,,3.55790985,5525.0,4.55,0.887267,1.0,0,CONFIRMED
K2,8.74809,,,,3.83,,,0.938,1.0,0,CONFIRMED
K2,8.75470797754,,,,3.54381082,5888.0,4.57,0.889347,1.0,0,CONFIRMED
K2,5.172191,,,,2.51267885,5015.0,4.63,0.768067,1.0,0,CONFIRMED
K2,5.17110937,,,,,5071.98,4.66474,0.709349,1.0,0,CONFIRMED
K2,5.17222,,,,2.12,,,0.639,1.0,0,CONFIRMED
K2,32.939623,,,,2.37,3457.0,,0.411,1.0,0,CONFIRMED
K2,32.940045,,,,2.61,3457.0,,0.4445,1.0,0,CONFIRMED
K2,32.93737167947,,,,2.53362939,3464.0,4.7864,0.444516,1.0,0,CONFIRMED
